time_sec,trial_id,goal_x,goal_y,goal_yaw,robot_x,robot_y,robot_yaw,target_error_m,nav_state,nav_success
1.5,1,1.0,0.0,0.0,1.3969267968650826e-19,3.8163251738441098e-25,-3.887871057083844e-24,1.0,IDLE_NO_GOAL,False
1.5,1,1.0,0.0,0.0,1.3969267968650826e-19,3.8163251738441098e-25,-3.887871057083844e-24,1.0,IDLE_NO_GOAL,False
1.5,1,1.0,0.0,0.0,1.3969267968650826e-19,3.8163251738441098e-25,-3.887871057083844e-24,1.0,GOAL_RECEIVED frame=odom x=1.000 y=0.000,False
1.6,1,1.0,0.0,0.0,-2.225241114925336e-19,1.5677490144636132e-23,6.224933615469759e-24,1.0,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.6,1,1.0,0.0,0.0,-2.225241114925336e-19,1.5677490144636132e-23,6.224933615469759e-24,1.0,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,1.0,0.0,0.0,1.2328211728493797e-05,3.241906906896924e-06,-5.013840889863002e-05,0.9999876717935265,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.7000000000000002,1,1.0,0.0,0.0,1.2328211728493797e-05,3.241906906896924e-06,-5.013840889863002e-05,0.9999876717935265,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,1.0,0.0,0.0,1.4481766794768801e-05,3.6974445437183202e-06,-6.315218763107117e-05,0.9999855182400409,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.8,1,1.0,0.0,0.0,1.4481766794768801e-05,3.6974445437183202e-06,-6.315218763107117e-05,0.9999855182400409,TRACKING distance=1.000 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,1.0,0.0,0.0,0.007139116905942613,4.314014384134216e-06,-6.407864398553756e-05,0.9928608831034297,TRACKING distance=0.993 heading_error=0.000 linear=0.350 angular=0.000 ,False
1.9000000000000001,1,1.0,0.0,0.0,0.007139116905942613,4.314014384134216e-06,-6.407864398553756e-05,0.9928608831034297,TRACKING distance=0.993 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,1.0,0.0,0.0,0.025819729581105975,3.2038646710020424e-06,-7.476834764676078e-05,0.9741802704241624,TRACKING distance=0.974 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.0,1,1.0,0.0,0.0,0.027735194753454186,2.984529222393713e-06,-7.38633827906232e-05,0.9722648052511266,TRACKING distance=0.974 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.1,1,1.0,0.0,0.0,0.044998080464801235,3.416775361299456e-06,-7.619276770378569e-05,0.955001919541311,TRACKING distance=0.955 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.1,1,1.0,0.0,0.0,0.044998080464801235,3.416775361299456e-06,-7.619276770378569e-05,0.955001919541311,TRACKING distance=0.955 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,1.0,0.0,0.0,0.06417408038214738,2.3241434282986633e-06,-8.26830118288185e-05,0.9358259196207387,TRACKING distance=0.936 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.2,1,1.0,0.0,0.0,0.06417408038214738,2.3241434282986633e-06,-8.26830118288185e-05,0.9358259196207387,TRACKING distance=0.936 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.3000000000000003,1,1.0,0.0,0.0,0.08335153112388677,-8.083593706879579e-07,-8.026194696585441e-05,0.9166484688764696,TRACKING distance=0.917 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.3000000000000003,1,1.0,0.0,0.0,0.08335153112388677,-8.083593706879579e-07,-8.026194696585441e-05,0.9166484688764696,TRACKING distance=0.917 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.4000000000000004,1,1.0,0.0,0.0,0.10252825899906343,-2.214180091498854e-06,-8.308201737080919e-05,0.8974717410036679,TRACKING distance=0.897 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.4000000000000004,1,1.0,0.0,0.0,0.10252825899906343,-2.214180091498854e-06,-8.308201737080919e-05,0.8974717410036679,TRACKING distance=0.897 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.5,1,1.0,0.0,0.0,0.12170402212616127,-3.912224146167743e-06,-7.942848003077503e-05,0.8782959778825519,TRACKING distance=0.878 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.5,1,1.0,0.0,0.0,0.12170402212616127,-3.912224146167743e-06,-7.942848003077503e-05,0.8782959778825519,TRACKING distance=0.878 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.6,1,1.0,0.0,0.0,0.14087941242985147,-5.347442588332859e-06,-8.421814865440522e-05,0.8591205875867907,TRACKING distance=0.859 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.6,1,1.0,0.0,0.0,0.14087941242985147,-5.347442588332859e-06,-8.421814865440522e-05,0.8591205875867907,TRACKING distance=0.859 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.7,1,1.0,0.0,0.0,0.16005536370944182,-6.943197470913389e-06,-8.658319748451193e-05,0.8399446363192553,TRACKING distance=0.840 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.7,1,1.0,0.0,0.0,0.16005536370944182,-6.943197470913389e-06,-8.658319748451193e-05,0.8399446363192553,TRACKING distance=0.840 heading_error=0.000 linear=0.350 angular=0.000 ,False
2.8000000000000003,1,1.0,0.0,0.0,0.17923062013593574,-8.920083523657474e-06,-8.711558313646777e-05,0.8207693799125358,TRACKING distance=0.821 heading_error=0.000 linear=0.350 angular=0.000 ,False
